old_file_path,new_file_path,commit_SHA,parent_commit_SHA,commit_message,diff_myers,diff_histogram,matches
docs/maintaining/tasks.md,docs/maintaining/tasks.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/docs/maintaining/tasks.md b/docs/maintaining/tasks.md
index d420df43..6a962521 100644
--- a/docs/maintaining/tasks.md
+++ b/docs/maintaining/tasks.md
@@ -2,7 +2,7 @@
 
 ## Merging Pull Requests
 
-To build new images and publish them to the Docker Hub registry, do the following:
+To build new images and publish them to the Registry, do the following:
 
 1. Make sure GitHub Actions status checks pass for the PR.
 2. Merge the PR.
@@ -11,7 +11,7 @@ To build new images and publish them to the Docker Hub registry, do the followin
    ```{note}
    GitHub Actions are pretty reliable, so please investigate if some error occurs.
    Building Docker images in PRs is the same as building them in default branch,
-   except single-platform images are pushed to Docker Hub and then tags are merged for `x86_64` and `aarch64`.
+   except single-platform images are pushed to Registry and then tags are merged for `x86_64` and `aarch64`.
    ```
 
 4. Avoid merging another PR to the main branch until all pending builds are complete.
@@ -35,7 +35,7 @@ We rebuild our images automatically each week, which means they frequently recei
 When there's a security fix in the Ubuntu base image, it's a good idea to manually trigger images rebuild [from the GitHub actions workflow UI](https://github.com/jupyter/docker-stacks/actions/workflows/docker.yml).
 Pushing the `Run Workflow` button will trigger this process.
 
-## Adding a New Core Image to Docker Hub
+## Adding a New Core Image to the Registry
 
 ```{note}
 In general, we do not add new core images and ask contributors to either create a [recipe](../using/recipes.md) or [community stack](../contributing/stacks.md).
@@ -50,14 +50,14 @@ When there's a new stack definition, check before merging the PR:
    The image links to the [blockdiag source](http://interactive.blockdiag.com/) used to create it.
 2. PR updates the [Makefile](https://github.com/jupyter/docker-stacks/blob/main/Makefile), which is used to build the stacks in order on GitHub Actions.
 3. Necessary tags/manifests are added for the new image in the [tagging](https://github.com/jupyter/docker-stacks/tree/main/tagging) folder.
-4. A new repository is created in the `jupyter` org on Docker Hub,
+4. A new repository is created in the `jupyter` org in the Registry,
    and it's named after the stack folder in the git repo.
 5. Grant the `stacks` team permission to write to this repo.
 
 ## Adding a New Maintainer Account
 
 1. Visit <https://hub.docker.com/orgs/jupyter/teams/stacks/members>
-2. Add the maintainer's Docker Hub username.
+2. Add the maintainer's username.
 3. Visit <https://github.com/orgs/jupyter/teams/docker-image-maintainers/members>
 4. Add the maintainer's GitHub username.","diff --git a/docs/maintaining/tasks.md b/docs/maintaining/tasks.md
index d420df43..6a962521 100644
--- a/docs/maintaining/tasks.md
+++ b/docs/maintaining/tasks.md
@@ -2,7 +2,7 @@
 
 ## Merging Pull Requests
 
-To build new images and publish them to the Docker Hub registry, do the following:
+To build new images and publish them to the Registry, do the following:
 
 1. Make sure GitHub Actions status checks pass for the PR.
 2. Merge the PR.
@@ -11,7 +11,7 @@ To build new images and publish them to the Docker Hub registry, do the followin
    ```{note}
    GitHub Actions are pretty reliable, so please investigate if some error occurs.
    Building Docker images in PRs is the same as building them in default branch,
-   except single-platform images are pushed to Docker Hub and then tags are merged for `x86_64` and `aarch64`.
+   except single-platform images are pushed to Registry and then tags are merged for `x86_64` and `aarch64`.
    ```
 
 4. Avoid merging another PR to the main branch until all pending builds are complete.
@@ -35,7 +35,7 @@ We rebuild our images automatically each week, which means they frequently recei
 When there's a security fix in the Ubuntu base image, it's a good idea to manually trigger images rebuild [from the GitHub actions workflow UI](https://github.com/jupyter/docker-stacks/actions/workflows/docker.yml).
 Pushing the `Run Workflow` button will trigger this process.
 
-## Adding a New Core Image to Docker Hub
+## Adding a New Core Image to the Registry
 
 ```{note}
 In general, we do not add new core images and ask contributors to either create a [recipe](../using/recipes.md) or [community stack](../contributing/stacks.md).
@@ -50,14 +50,14 @@ When there's a new stack definition, check before merging the PR:
    The image links to the [blockdiag source](http://interactive.blockdiag.com/) used to create it.
 2. PR updates the [Makefile](https://github.com/jupyter/docker-stacks/blob/main/Makefile), which is used to build the stacks in order on GitHub Actions.
 3. Necessary tags/manifests are added for the new image in the [tagging](https://github.com/jupyter/docker-stacks/tree/main/tagging) folder.
-4. A new repository is created in the `jupyter` org on Docker Hub,
+4. A new repository is created in the `jupyter` org in the Registry,
    and it's named after the stack folder in the git repo.
 5. Grant the `stacks` team permission to write to this repo.
 
 ## Adding a New Maintainer Account
 
 1. Visit <https://hub.docker.com/orgs/jupyter/teams/stacks/members>
-2. Add the maintainer's Docker Hub username.
+2. Add the maintainer's username.
 3. Visit <https://github.com/orgs/jupyter/teams/docker-image-maintainers/members>
 4. Add the maintainer's GitHub username.",Yes
images/all-spark-notebook/README.md,images/all-spark-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/all-spark-notebook/README.md b/images/all-spark-notebook/README.md
index 898aca6a..9d208f93 100644
--- a/images/all-spark-notebook/README.md
+++ b/images/all-spark-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/all-spark-notebook.svg)](https://hub.docker.com/r/jupyter/all-spark-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/all-spark-notebook/latest)](https://hub.docker.com/r/jupyter/all-spark-notebook/ ""jupyter/all-spark-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/all-spark-notebook/README.md b/images/all-spark-notebook/README.md
index 898aca6a..9d208f93 100644
--- a/images/all-spark-notebook/README.md
+++ b/images/all-spark-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/all-spark-notebook.svg)](https://hub.docker.com/r/jupyter/all-spark-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/all-spark-notebook/latest)](https://hub.docker.com/r/jupyter/all-spark-notebook/ ""jupyter/all-spark-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/base-notebook/README.md,images/base-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/base-notebook/README.md b/images/base-notebook/README.md
index 618da14d..1638d7cf 100644
--- a/images/base-notebook/README.md
+++ b/images/base-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/base-notebook.svg)](https://hub.docker.com/r/jupyter/base-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/base-notebook/latest)](https://hub.docker.com/r/jupyter/base-notebook/ ""jupyter/base-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/base-notebook/README.md b/images/base-notebook/README.md
index 618da14d..1638d7cf 100644
--- a/images/base-notebook/README.md
+++ b/images/base-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/base-notebook.svg)](https://hub.docker.com/r/jupyter/base-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/base-notebook/latest)](https://hub.docker.com/r/jupyter/base-notebook/ ""jupyter/base-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/datascience-notebook/README.md,images/datascience-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/datascience-notebook/README.md b/images/datascience-notebook/README.md
index 64ef2007..f3201761 100644
--- a/images/datascience-notebook/README.md
+++ b/images/datascience-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/datascience-notebook.svg)](https://hub.docker.com/r/jupyter/datascience-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/datascience-notebook/latest)](https://hub.docker.com/r/jupyter/datascience-notebook/ ""jupyter/datascience-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/datascience-notebook/README.md b/images/datascience-notebook/README.md
index 64ef2007..f3201761 100644
--- a/images/datascience-notebook/README.md
+++ b/images/datascience-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/datascience-notebook.svg)](https://hub.docker.com/r/jupyter/datascience-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/datascience-notebook/latest)](https://hub.docker.com/r/jupyter/datascience-notebook/ ""jupyter/datascience-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/docker-stacks-foundation/README.md,images/docker-stacks-foundation/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/docker-stacks-foundation/README.md b/images/docker-stacks-foundation/README.md
index b4e4d2db..449fe058 100644
--- a/images/docker-stacks-foundation/README.md
+++ b/images/docker-stacks-foundation/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/docker-stacks-foundation.svg)](https://hub.docker.com/r/jupyter/docker-stacks-foundation/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/docker-stacks-foundation/latest)](https://hub.docker.com/r/jupyter/docker-stacks-foundation/ ""jupyter/docker-stacks-foundation image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/docker-stacks-foundation/README.md b/images/docker-stacks-foundation/README.md
index b4e4d2db..449fe058 100644
--- a/images/docker-stacks-foundation/README.md
+++ b/images/docker-stacks-foundation/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/docker-stacks-foundation.svg)](https://hub.docker.com/r/jupyter/docker-stacks-foundation/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/docker-stacks-foundation/latest)](https://hub.docker.com/r/jupyter/docker-stacks-foundation/ ""jupyter/docker-stacks-foundation image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/julia-notebook/README.md,images/julia-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/julia-notebook/README.md b/images/julia-notebook/README.md
index dfca913b..fc611b37 100644
--- a/images/julia-notebook/README.md
+++ b/images/julia-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/julia-notebook.svg)](https://hub.docker.com/r/jupyter/julia-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/julia-notebook/latest)](https://hub.docker.com/r/jupyter/julia-notebook/ ""jupyter/julia-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/julia-notebook/README.md b/images/julia-notebook/README.md
index dfca913b..fc611b37 100644
--- a/images/julia-notebook/README.md
+++ b/images/julia-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/julia-notebook.svg)](https://hub.docker.com/r/jupyter/julia-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/julia-notebook/latest)](https://hub.docker.com/r/jupyter/julia-notebook/ ""jupyter/julia-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/minimal-notebook/README.md,images/minimal-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/minimal-notebook/README.md b/images/minimal-notebook/README.md
index 40697fa1..fbedc520 100644
--- a/images/minimal-notebook/README.md
+++ b/images/minimal-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/minimal-notebook.svg)](https://hub.docker.com/r/jupyter/minimal-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/minimal-notebook/latest)](https://hub.docker.com/r/jupyter/minimal-notebook/ ""jupyter/minimal-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/minimal-notebook/README.md b/images/minimal-notebook/README.md
index 40697fa1..fbedc520 100644
--- a/images/minimal-notebook/README.md
+++ b/images/minimal-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/minimal-notebook.svg)](https://hub.docker.com/r/jupyter/minimal-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/minimal-notebook/latest)](https://hub.docker.com/r/jupyter/minimal-notebook/ ""jupyter/minimal-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/pyspark-notebook/README.md,images/pyspark-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/pyspark-notebook/README.md b/images/pyspark-notebook/README.md
index 1be04343..d88bc815 100644
--- a/images/pyspark-notebook/README.md
+++ b/images/pyspark-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/pyspark-notebook.svg)](https://hub.docker.com/r/jupyter/pyspark-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/pyspark-notebook/latest)](https://hub.docker.com/r/jupyter/pyspark-notebook/ ""jupyter/pyspark-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/pyspark-notebook/README.md b/images/pyspark-notebook/README.md
index 1be04343..d88bc815 100644
--- a/images/pyspark-notebook/README.md
+++ b/images/pyspark-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/pyspark-notebook.svg)](https://hub.docker.com/r/jupyter/pyspark-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/pyspark-notebook/latest)](https://hub.docker.com/r/jupyter/pyspark-notebook/ ""jupyter/pyspark-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/r-notebook/README.md,images/r-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/r-notebook/README.md b/images/r-notebook/README.md
index 045ed123..bfc6fb1e 100644
--- a/images/r-notebook/README.md
+++ b/images/r-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/r-notebook.svg)](https://hub.docker.com/r/jupyter/r-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/r-notebook/latest)](https://hub.docker.com/r/jupyter/r-notebook/ ""jupyter/r-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/r-notebook/README.md b/images/r-notebook/README.md
index 045ed123..bfc6fb1e 100644
--- a/images/r-notebook/README.md
+++ b/images/r-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/r-notebook.svg)](https://hub.docker.com/r/jupyter/r-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/r-notebook/latest)](https://hub.docker.com/r/jupyter/r-notebook/ ""jupyter/r-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/scipy-notebook/README.md,images/scipy-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/scipy-notebook/README.md b/images/scipy-notebook/README.md
index e34693d1..33330c0b 100644
--- a/images/scipy-notebook/README.md
+++ b/images/scipy-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/scipy-notebook.svg)](https://hub.docker.com/r/jupyter/scipy-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/scipy-notebook/latest)](https://hub.docker.com/r/jupyter/scipy-notebook/ ""jupyter/scipy-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/scipy-notebook/README.md b/images/scipy-notebook/README.md
index e34693d1..33330c0b 100644
--- a/images/scipy-notebook/README.md
+++ b/images/scipy-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/scipy-notebook.svg)](https://hub.docker.com/r/jupyter/scipy-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/scipy-notebook/latest)](https://hub.docker.com/r/jupyter/scipy-notebook/ ""jupyter/scipy-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
images/tensorflow-notebook/README.md,images/tensorflow-notebook/README.md,814219407b1f52eb778df06255e8dd9ec468fb9e,72c6fafccba09cfb44526c8cda0ac53575d9fd61,Remove some Docker Hub usage,"diff --git a/images/tensorflow-notebook/README.md b/images/tensorflow-notebook/README.md
index 5f896fd6..58c2a5fe 100644
--- a/images/tensorflow-notebook/README.md
+++ b/images/tensorflow-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/tensorflow-notebook.svg)](https://hub.docker.com/r/jupyter/tensorflow-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/tensorflow-notebook/latest)](https://hub.docker.com/r/jupyter/tensorflow-notebook/ ""jupyter/tensorflow-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.","diff --git a/images/tensorflow-notebook/README.md b/images/tensorflow-notebook/README.md
index 5f896fd6..58c2a5fe 100644
--- a/images/tensorflow-notebook/README.md
+++ b/images/tensorflow-notebook/README.md
@@ -4,7 +4,7 @@
 [![docker stars](https://img.shields.io/docker/stars/jupyter/tensorflow-notebook.svg)](https://hub.docker.com/r/jupyter/tensorflow-notebook/)
 [![image size](https://img.shields.io/docker/image-size/jupyter/tensorflow-notebook/latest)](https://hub.docker.com/r/jupyter/tensorflow-notebook/ ""jupyter/tensorflow-notebook image size"")
 
-GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to Docker Hub.
+GitHub Actions in the <https://github.com/jupyter/docker-stacks> project builds and pushes this image to the Registry.
 
 Please visit the project documentation site for help to use and contribute to this image and others.",Yes
examples/openshift/README.md,examples/openshift/README.md,00e591fcf01ecd22179fa2d1b3f4bb3452a6e392,814219407b1f52eb778df06255e8dd9ec468fb9e,Add docker.io to more places,"diff --git a/examples/openshift/README.md b/examples/openshift/README.md
index 4f743f1d..65928d4a 100644
--- a/examples/openshift/README.md
+++ b/examples/openshift/README.md
@@ -52,7 +52,7 @@ The output will be similar to:
 
      * With parameters:
         * APPLICATION_NAME=notebook
-        * NOTEBOOK_IMAGE=jupyter/minimal-notebook:latest
+        * NOTEBOOK_IMAGE=docker.io/jupyter/minimal-notebook:latest
         * NOTEBOOK_PASSWORD=ded4d7cada554aa48e0db612e1ed1080 # generated
 
 --> Creating resources ...
@@ -69,7 +69,7 @@ When no template parameters are provided, the name of the deployed notebook will
 The image used will be:
 
 ```lang-none
-jupyter/minimal-notebook:latest
+docker.io/jupyter/minimal-notebook:latest
 ```
 
 A password you can use when accessing the notebook will be auto generated and is displayed in the output from running `oc new-app`.
@@ -102,7 +102,7 @@ To override the name for the notebook, the image used, and the password, you can
 ```bash
 oc new-app --template jupyter-notebook \
     --param APPLICATION_NAME=mynotebook \
-    --param NOTEBOOK_IMAGE=jupyter/scipy-notebook:latest \
+    --param NOTEBOOK_IMAGE=docker.io/jupyter/scipy-notebook:latest \
     --param NOTEBOOK_PASSWORD=mypassword
 ```
 
@@ -213,7 +213,7 @@ you can use the name of the image stream for the image name, including any image
 This can be illustrated by first importing an image into the OpenShift project.
 
 ```bash
-oc import-image jupyter/datascience-notebook:latest --confirm
+oc import-image docker.io/jupyter/datascience-notebook:latest --confirm
 ```
 
 Then deploy it using the name of the image stream created.","diff --git a/examples/openshift/README.md b/examples/openshift/README.md
index 4f743f1d..65928d4a 100644
--- a/examples/openshift/README.md
+++ b/examples/openshift/README.md
@@ -52,7 +52,7 @@ The output will be similar to:
 
      * With parameters:
         * APPLICATION_NAME=notebook
-        * NOTEBOOK_IMAGE=jupyter/minimal-notebook:latest
+        * NOTEBOOK_IMAGE=docker.io/jupyter/minimal-notebook:latest
         * NOTEBOOK_PASSWORD=ded4d7cada554aa48e0db612e1ed1080 # generated
 
 --> Creating resources ...
@@ -69,7 +69,7 @@ When no template parameters are provided, the name of the deployed notebook will
 The image used will be:
 
 ```lang-none
-jupyter/minimal-notebook:latest
+docker.io/jupyter/minimal-notebook:latest
 ```
 
 A password you can use when accessing the notebook will be auto generated and is displayed in the output from running `oc new-app`.
@@ -102,7 +102,7 @@ To override the name for the notebook, the image used, and the password, you can
 ```bash
 oc new-app --template jupyter-notebook \
     --param APPLICATION_NAME=mynotebook \
-    --param NOTEBOOK_IMAGE=jupyter/scipy-notebook:latest \
+    --param NOTEBOOK_IMAGE=docker.io/jupyter/scipy-notebook:latest \
     --param NOTEBOOK_PASSWORD=mypassword
 ```
 
@@ -213,7 +213,7 @@ you can use the name of the image stream for the image name, including any image
 This can be illustrated by first importing an image into the OpenShift project.
 
 ```bash
-oc import-image jupyter/datascience-notebook:latest --confirm
+oc import-image docker.io/jupyter/datascience-notebook:latest --confirm
 ```
 
 Then deploy it using the name of the image stream created.",Yes
examples/openshift/templates.json,examples/openshift/templates.json,00e591fcf01ecd22179fa2d1b3f4bb3452a6e392,814219407b1f52eb778df06255e8dd9ec468fb9e,Add docker.io to more places,"diff --git a/examples/openshift/templates.json b/examples/openshift/templates.json
index e12036ec..ebcd6cb2 100644
--- a/examples/openshift/templates.json
+++ b/examples/openshift/templates.json
@@ -18,7 +18,7 @@
     },
     {
       ""name"": ""NOTEBOOK_IMAGE"",
-      ""value"": ""jupyter/minimal-notebook:latest"",
+      ""value"": ""docker.io/jupyter/minimal-notebook:latest"",
       ""required"": true
     },
     {
@@ -85,7 +85,6 @@
                   ""--no-browser"",
                   ""--ip=0.0.0.0""
                 ],
-
                 ""ports"": [
                   {
                     ""containerPort"": 8888,","diff --git a/examples/openshift/templates.json b/examples/openshift/templates.json
index e12036ec..ebcd6cb2 100644
--- a/examples/openshift/templates.json
+++ b/examples/openshift/templates.json
@@ -18,7 +18,7 @@
     },
     {
       ""name"": ""NOTEBOOK_IMAGE"",
-      ""value"": ""jupyter/minimal-notebook:latest"",
+      ""value"": ""docker.io/jupyter/minimal-notebook:latest"",
       ""required"": true
     },
     {
@@ -85,7 +85,6 @@
                   ""--no-browser"",
                   ""--ip=0.0.0.0""
                 ],
-
                 ""ports"": [
                   {
                     ""containerPort"": 8888,",Yes
